"Rank","Title","Band","Country","Year","Compilation","Live","YearRank","DecadeRank","OverallRank","RankScore","AvgRating","NumRatings","AlbumID","Notes","Buy"
"0","=HYPERLINK(""https://www.besteveralbums.com/yearstats.php"", ""BestEverAlbums.com - Best Albums of 2021"")","","","","","","","","","","","","","",""
"1","Sometimes I Might Be Introvert","Little Simz","uk","2021","No","No","1","5","707","2628","83.57875061","346","189882","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=189882&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"2","For The First Time","Black Country, New Road","uk","2021","No","No","2","6","764","2401","81.361251831","473","182917","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=182917&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"3","Promises","Floating Points, Pharoah Sanders & The London Symphony Orchestra","un","2021","No","No","3","9","1052","1736","79.412651062","274","188106","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=188106&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"4","Jubilee","Japanese Breakfast","us","2021","No","No","4","15","1386","1277","78.42326355","266","186525","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=186525&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"5","Call Me If You Get Lost","Tyler, The Creator","us","2021","No","No","5","16","1437","1223","78.902908325","312","193166","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=193166&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"6","Bright Green Field","Squid","uk","2021","No","No","6","17","1468","1200","78.489944458","280","187384","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=187384&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"7","OK Human","Weezer","us","2021","No","No","7","19","1538","1139","76.650375366","337","184175","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=184175&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"8","Cavalcade","Black Midi","uk","2021","No","No","8","20","1540","1136","78.941627502","302","187895","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=187895&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"9","Hey What","Low","us","2021","No","No","9","33","1968","861","78.776664734","175","194706","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=194706&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"10","Sinner Get Ready","Lingua Ignota","us","2021","No","No","10","34","1973","857","77.377494812","147","193322","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=193322&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"11","I Don't Live Here Anymore","The War On Drugs","us","2021","No","No","11","36","2022","831","77.357536316","176","194221","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=194221&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"12","By The Time I Get To Phoenix","Injury Reserve","us","2021","No","No","12","37","2023","829","77.630622864","174","194893","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=194893&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"13","The Turning Wheel","Spellling","us","2021","No","No","13","39","2059","813","79.069602966","198","189655","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=189655&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"14","Blue Weekend","Wolf Alice","uk","2021","No","No","14","42","2105","785","76.794052124","172","189595","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=189595&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"15","An Evening With Silk Sonic","Silk Sonic","us","2021","No","No","15","43","2178","757","77.332351685","193","197940","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=197940&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"16","Mercurial World","Magdalena Bay","us","2021","No","No","16","48","2287","714","77.105957031","116","194390","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=194390&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"17","Drunk Tank Pink","Shame","uk","2021","No","No","17","50","2358","685","75.71938324","217","183039","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=183039&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"18","A Beginner's Mind","Sufjan Stevens & Angelo De Augustine","us","2021","No","No","18","51","2361","685","79.089668274","172","193912","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=193912&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"19","To See The Next Part Of The Dream","파란노을 [Parannoul]","kr","2021","No","No","19","56","2495","636","78.649711609","180","186952","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=186952&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"20","Daddy's Home","St. Vincent","us","2021","No","No","20","59","2541","621","75.123268127","203","186650","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=186650&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"21","G_d's Pee At State's End!","Godspeed You! Black Emperor","ca","2021","No","No","21","60","2623","594","77.392654419","193","186629","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=186629&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"22","Glow On","Turnstile","us","2021","No","No","22","61","2625","594","76.074539185","127","195414","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=195414&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"23","Chemtrails Over The Country Club","Lana Del Rey","us","2021","No","No","23","64","2646","587","75.06350708","248","183661","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=183661&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"24","Donda","Kanye West","us","2021","No","No","24","65","2654","585","72.761230469","295","195454","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=195454&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"25","Happier Than Ever","Billie Eilish","us","2021","No","No","25","67","2699","576","74.674133301","190","190223","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=190223&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"26","LP!","JPEGMAFIA","us","2021","No","No","26","68","2702","575","78.680755615","119","197400","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=197400&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"27","Carnage","Nick Cave & Warren Ellis","au","2021","No","No","27","70","2720","571","77.225364685","180","186342","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=186342&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"28","Collapsed In Sunbeams","Arlo Parks","uk","2021","No","No","28","71","2810","551","73.669441223","164","182571","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=182571&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"29","New Long Leg","Dry Cleaning","uk","2021","No","No","29","73","2865","539","75.90763092","142","188546","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=188546&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"30","Sour","Olivia Rodrigo","us","2021","No","No","30","75","2969","515","69.121101379","152","189477","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=189477&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
